rep,year,week,land_size,maxK,lambda1,lambda2,starting_cases,urbanization,a_mort,j_mort,total_pop,n_infected,n_symptomatic,actual_sero,elim
1,5,51,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3429,0,0,0.20851560221638962,True
1,5,52,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3395,0,0,0.20824742268041238,True
1,6,1,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3357,0,0,0.20971105153410782,True
1,6,2,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3317,0,0,0.21133554416641542,True
1,6,3,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3279,0,0,0.21164989326014028,True
1,6,4,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3226,0,0,0.212957222566646,True
1,6,5,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3185,0,0,0.21664050235478807,True
1,6,6,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3133,0,0,0.2157676348547718,True
1,6,7,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3101,0,0,0.21734924217994195,True
1,6,8,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3076,0,0,0.21879063719115735,True
1,6,9,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3026,0,0,0.22075346992729677,True
1,6,10,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3001,0,0,0.22192602465844719,True
1,6,11,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2959,0,0,0.2216965190942886,True
1,6,12,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2924,0,0,0.22503419972640218,True
1,6,13,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2885,0,0,0.22495667244367418,True
1,6,14,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2866,0,0,0.22679692951849267,True
1,6,15,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2835,0,0,0.2292768959435626,True
1,6,16,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2804,0,0,0.23002853067047074,True
1,6,17,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2777,0,0,0.23046453006841916,True
1,6,18,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5775,0,0,0.110995670995671,True
1,6,19,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5701,0,0,0.11313804595684968,True
1,6,20,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5575,0,0,0.11408071748878924,True
1,6,21,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5478,0,0,0.11737860533041256,True
1,6,22,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5370,0,0,0.11899441340782123,True
1,6,23,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5259,0,0,0.12055523863852444,True
1,6,24,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5168,0,0,0.12248452012383901,True
1,6,25,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5090,0,0,0.1255402750491159,True
1,6,26,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4983,0,0,0.12723259080874974,True
1,6,27,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4882,0,0,0.1302744776730848,True
1,6,28,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4784,0,0,0.1327341137123746,True
1,6,29,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4669,0,0,0.13536089098307988,True
1,6,30,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4553,0,0,0.1388095761036679,True
1,6,31,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4474,0,0,0.1430487259722843,True
1,6,32,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4385,0,0,0.1443557582668187,True
1,6,33,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4237,0,0,0.14774604673117772,True
1,6,34,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4144,0,0,0.1508204633204633,True
1,6,35,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4029,0,0,0.1551253412757508,True
1,6,36,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3966,0,0,0.15859808371154815,True
1,6,37,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3905,0,0,0.16005121638924455,True
1,6,38,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3872,0,0,0.16167355371900827,True
1,6,39,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3833,0,0,0.1646230106965823,True
1,6,40,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3795,0,0,0.16785243741765482,True
1,6,41,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3759,0,0,0.16945996275605213,True
1,6,42,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3709,0,0,0.17120517659746562,True
1,6,43,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4734,0,0,0.2889733840304182,True
1,6,44,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4454,0,0,0.26784912438257746,True
1,6,45,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4175,0,0,0.24646706586826347,True
1,6,46,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3971,0,0,0.23218332913623774,True
1,6,47,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3795,0,0,0.22134387351778656,True
1,6,48,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3690,0,0,0.2151761517615176,True
1,6,49,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3620,0,0,0.21298342541436463,True
1,6,50,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3542,0,0,0.20892151326933936,True
1,6,51,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3474,0,0,0.2081174438687392,True
1,6,52,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3424,0,0,0.20823598130841123,True
1,7,1,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3361,0,0,0.20856887831002677,True
1,7,2,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3329,0,0,0.20967257434665065,True
1,7,3,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3276,0,0,0.21092796092796093,True
1,7,4,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3258,0,0,0.21332105586249234,True
1,7,5,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3218,0,0,0.21379738968303294,True
1,7,6,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3157,0,0,0.21444409249287297,True
1,7,7,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3110,0,0,0.21639871382636655,True
1,7,8,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3078,0,0,0.2179987004548408,True
1,7,9,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3037,0,0,0.21995390187685215,True
1,7,10,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2986,0,0,0.22203616878767582,True
1,7,11,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2944,0,0,0.22452445652173914,True
1,7,12,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2913,0,0,0.22622725712324065,True
1,7,13,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2890,0,0,0.22975778546712802,True
1,7,14,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2860,0,0,0.23426573426573427,True
1,7,15,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2829,0,0,0.23612583951926475,True
1,7,16,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2809,0,0,0.238875044499822,True
1,7,17,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2779,0,0,0.23965455199712127,True
1,7,18,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6016,0,0,0.11120345744680851,True
1,7,19,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5937,0,0,0.11487283139632812,True
1,7,20,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5834,0,0,0.11758656153582447,True
1,7,21,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5671,0,0,0.12061364838652795,True
1,7,22,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5567,0,0,0.12286689419795221,True
1,7,23,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5491,0,0,0.1256601711892187,True
1,7,24,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5400,0,0,0.1288888888888889,True
1,7,25,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5311,0,0,0.13123705516851816,True
1,7,26,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5166,0,0,0.13240418118466898,True
1,7,27,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5023,0,0,0.13537726458291857,True
1,7,28,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4904,0,0,0.13907014681892332,True
1,7,29,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4830,0,0,0.14161490683229813,True
1,7,30,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4710,0,0,0.14607218683651804,True
1,7,31,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4618,0,0,0.14703334776959723,True
1,7,32,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4512,0,0,0.15004432624113476,True
1,7,33,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4433,0,0,0.15204150688021656,True
1,7,34,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4378,0,0,0.15555047967108268,True
1,7,35,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4325,0,0,0.15745664739884394,True
1,7,36,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4232,0,0,0.16091682419659736,True
1,7,37,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4145,0,0,0.16308805790108566,True
1,7,38,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4101,0,0,0.1641063155327969,True
1,7,39,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4059,0,0,0.16580438531658043,True
1,7,40,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4004,0,0,0.17032967032967034,True
1,7,41,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3968,0,0,0.17263104838709678,True
1,7,42,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3912,0,0,0.17459100204498978,True
1,7,43,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5136,0,0,0.2980919003115265,True
1,7,44,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4800,0,0,0.27541666666666664,True
1,7,45,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4531,0,0,0.25402780843080996,True
1,7,46,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4298,0,0,0.23987901349464869,True
1,7,47,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4098,0,0,0.22742801366520254,True
1,7,48,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3967,0,0,0.21930930173934962,True
1,7,49,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3866,0,0,0.21676151060527676,True
1,7,50,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3768,0,0,0.21019108280254778,True
1,7,51,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3695,0,0,0.2081190798376184,True
1,7,52,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3644,0,0,0.2088364434687157,True
1,8,1,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3568,0,0,0.20823991031390135,True
1,8,2,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3517,0,0,0.20870059709980096,True
1,8,3,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3462,0,0,0.20912767186597342,True
1,8,4,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3410,0,0,0.2120234604105572,True
1,8,5,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3344,0,0,0.21620813397129188,True
1,8,6,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3309,0,0,0.21728618918102147,True
1,8,7,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3265,0,0,0.21745788667687596,True
1,8,8,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3235,0,0,0.22009273570324575,True
1,8,9,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3208,0,0,0.22288029925187033,True
1,8,10,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3169,0,0,0.225938781950142,True
1,8,11,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3141,0,0,0.22508755173511621,True
1,8,12,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3110,0,0,0.22797427652733118,True
1,8,13,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3070,0,0,0.2293159609120521,True
1,8,14,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3040,0,0,0.23289473684210527,True
1,8,15,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2999,0,0,0.23307769256418806,True
1,8,16,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2974,0,0,0.23402824478816409,True
1,8,17,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,2941,0,0,0.23325399523971438,True
1,8,18,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6407,0,0,0.10831902606524114,True
1,8,19,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6330,0,0,0.11090047393364928,True
1,8,20,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6261,0,0,0.11371985305861683,True
1,8,21,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6167,0,0,0.11561537214204638,True
1,8,22,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6073,0,0,0.11839288654701136,True
1,8,23,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5976,0,0,0.1214859437751004,True
1,8,24,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5896,0,0,0.12398236092265943,True
1,8,25,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5792,0,0,0.12672651933701656,True
1,8,26,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5654,0,0,0.1299964626812876,True
1,8,27,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5580,0,0,0.13261648745519714,True
1,8,28,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5452,0,0,0.13628026412325753,True
1,8,29,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5369,0,0,0.14024958092754702,True
1,8,30,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5287,0,0,0.14223567240400983,True
1,8,31,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5241,0,0,0.1453921007441328,True
1,8,32,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5126,0,0,0.14865392118611004,True
1,8,33,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5030,0,0,0.15109343936381708,True
1,8,34,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4946,0,0,0.15406389001213103,True
1,8,35,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4870,0,0,0.15770020533880905,True
1,8,36,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4770,0,0,0.16058700209643606,True
1,8,37,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4685,0,0,0.16307363927427962,True
1,8,38,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4632,0,0,0.1668825561312608,True
1,8,39,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4582,0,0,0.16957660410301179,True
1,8,40,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4528,0,0,0.17314487632508835,True
1,8,41,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4498,0,0,0.17541129390840374,True
1,8,42,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4440,0,0,0.1777027027027027,True
1,8,43,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5804,0,0,0.2899724328049621,True
1,8,44,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5464,0,0,0.2714128843338214,True
1,8,45,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5154,0,0,0.25455956538610786,True
1,8,46,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4881,0,0,0.2399098545380045,True
1,8,47,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4680,0,0,0.23247863247863249,True
1,8,48,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4516,0,0,0.22431355181576618,True
1,8,49,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4391,0,0,0.21817353677977683,True
1,8,50,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4280,0,0,0.2161214953271028,True
1,8,51,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4211,0,0,0.2168131085252909,True
1,8,52,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4129,0,0,0.21603293775732624,True
1,9,1,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4085,0,0,0.21689106487148102,True
1,9,2,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4021,0,0,0.21885103208157175,True
1,9,3,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3961,0,0,0.21964150467053775,True
1,9,4,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3854,0,0,0.21899325376232487,True
1,9,5,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3783,0,0,0.218345228654507,True
1,9,6,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3725,0,0,0.22228187919463088,True
1,9,7,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3689,0,0,0.2263486039577121,True
1,9,8,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3648,0,0,0.22779605263157895,True
1,9,9,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3615,0,0,0.2301521438450899,True
1,9,10,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3585,0,0,0.23235704323570433,True
1,9,11,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3547,0,0,0.2368198477586693,True
1,9,12,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3502,0,0,0.24014848657909765,True
1,9,13,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3470,0,0,0.24178674351585014,True
1,9,14,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3427,0,0,0.24336154070615698,True
1,9,15,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3412,0,0,0.2458968347010551,True
1,9,16,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3378,0,0,0.2477797513321492,True
1,9,17,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3345,0,0,0.24813153961136025,True
1,9,18,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6999,0,0,0.11073010430061438,True
1,9,19,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6923,0,0,0.11353459482883144,True
1,9,20,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6798,0,0,0.11562224183583407,True
1,9,21,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6692,0,0,0.11820083682008369,True
1,9,22,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6590,0,0,0.12109256449165402,True
1,9,23,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6482,0,0,0.12388151804998457,True
1,9,24,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6363,0,0,0.12714128555712714,True
1,9,25,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6241,0,0,0.12994712385835602,True
1,9,26,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6102,0,0,0.13159619796787939,True
1,9,27,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6003,0,0,0.13393303348325838,True
1,9,28,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5926,0,0,0.13634829564630443,True
1,9,29,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5847,0,0,0.13904566444330427,True
1,9,30,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5775,0,0,0.1412987012987013,True
1,9,31,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5711,0,0,0.14323235860619857,True
1,9,32,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5578,0,0,0.14575116529221943,True
1,9,33,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5482,0,0,0.14830353885443268,True
1,9,34,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5377,0,0,0.1519434628975265,True
1,9,35,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5275,0,0,0.1543127962085308,True
1,9,36,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5182,0,0,0.15766113469702817,True
1,9,37,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5110,0,0,0.15851272015655576,True
1,9,38,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5044,0,0,0.16098334655035687,True
1,9,39,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5002,0,0,0.16393442622950818,True
1,9,40,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4933,0,0,0.16561929860125685,True
1,9,41,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4879,0,0,0.16622258659561384,True
1,9,42,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4825,0,0,0.1689119170984456,True
1,9,43,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6386,0,0,0.2945505793924209,True
1,9,44,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5983,0,0,0.2761156610396122,True
1,9,45,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5661,0,0,0.26073131955484896,True
1,9,46,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5338,0,0,0.24634694642188085,True
1,9,47,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5107,0,0,0.23575484628940668,True
1,9,48,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4887,0,0,0.2234499693063229,True
1,9,49,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4779,0,0,0.22033898305084745,True
1,9,50,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4663,0,0,0.21552648509543212,True
1,9,51,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4569,0,0,0.21602101116217992,True
1,9,52,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4481,0,0,0.21423789332738227,True
1,10,1,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4388,0,0,0.21285323609845033,True
1,10,2,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4316,0,0,0.21269694161260427,True
1,10,3,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4247,0,0,0.21332705439133506,True
1,10,4,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4167,0,0,0.21550275977921765,True
1,10,5,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4105,0,0,0.21729598051157126,True
1,10,6,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,4036,0,0,0.2195242814667988,True
1,10,7,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3990,0,0,0.22080200501253133,True
1,10,8,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3950,0,0,0.22227848101265824,True
1,10,9,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3913,0,0,0.22514694607717864,True
1,10,10,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3886,0,0,0.2285126093669583,True
1,10,11,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3838,0,0,0.23058884835852006,True
1,10,12,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3799,0,0,0.23137667807317716,True
1,10,13,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3754,0,0,0.2322855620671284,True
1,10,14,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3713,0,0,0.2348505251817937,True
1,10,15,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3678,0,0,0.23572593800978792,True
1,10,16,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3644,0,0,0.23737650933040616,True
1,10,17,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,3611,0,0,0.23926890058155637,True
1,10,18,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,7607,0,0,0.10937294597081636,True
1,10,19,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,7531,0,0,0.11127340326649847,True
1,10,20,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,7399,0,0,0.11393431544803352,True
1,10,21,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,7299,0,0,0.11618029867105083,True
1,10,22,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,7156,0,0,0.11906092789267747,True
1,10,23,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,7037,0,0,0.12178485149921842,True
1,10,24,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6849,0,0,0.12600379617462404,True
1,10,25,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6726,0,0,0.1303895331549212,True
1,10,26,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6599,0,0,0.1330504621912411,True
1,10,27,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6445,0,0,0.13467804499612102,True
1,10,28,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6312,0,0,0.13624841571609633,True
1,10,29,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6221,0,0,0.13984889889085356,True
1,10,30,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6115,0,0,0.14309076042518398,True
1,10,31,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6047,0,0,0.14569207871671905,True
1,10,32,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5942,0,0,0.14759340289464826,True
1,10,33,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5861,0,0,0.15048626514246716,True
1,10,34,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5736,0,0,0.15376569037656904,True
1,10,35,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5674,0,0,0.15685583362707084,True
1,10,36,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5586,0,0,0.15878983172216254,True
1,10,37,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5529,0,0,0.16006511123168746,True
1,10,38,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5457,0,0,0.1630932746930548,True
1,10,39,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5416,0,0,0.1658050221565731,True
1,10,40,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5361,0,0,0.1680656593919045,True
1,10,41,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5313,0,0,0.17052512704686618,True
1,10,42,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,5255,0,0,0.17278782112274024,True
1,10,43,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6926,0,0,0.2923765521224372,True
1,10,44,60,8,0.035,0.02,10,hab_placeholder,0.005,0.015,6511,0,0,0.2720012286899094,True
